SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	UNION	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	BIES	RECONSTY	RECONSTF	SMEMPUP	ISMEMPUP	SFTEPUP	ISFTEPUP	SFLE	ISFLE	SPFEMALE	ISPFEMALE	SPWHITE	ISPWHITE	SPELM	ISPELM	FTE	GSLO	GSHI	PKOFFRD	KGOFFRD	G01OFFRD	G02OFFRD	G03OFFRD	G04OFFRD	G05OFFRD	G06OFFRD	G07OFFRD	G08OFFRD	G09OFFRD	G10OFFRD	G11OFFRD	G12OFFRD	UGOFFRD	LEVEL	TITLEISTAT	TITLEI	STITLI	MAGNET	CHARTR	SHARED	FRELCH	REDLCH	TOTFRL	PK	AMPKM	AMPKF	ASPKM	ASPKF	HIPKM	HIPKF	BLPKM	BLPKF	WHPKM	WHPKF	HPPKM	HPPKF	TRPKM	TRPKF	KG	AMKGM	AMKGF	ASKGM	ASKGF	HIKGM	HIKGF	BLKGM	BLKGF	WHKGM	WHKGF	HPKGM	HPKGF	TRKGM	TRKGF	G01	AM01M	AM01F	AS01M	AS01F	HI01M	HI01F	BL01M	BL01F	WH01M	WH01F	HP01M	HP01F	TR01M	TR01F	G02	AM02M	AM02F	AS02M	AS02F	HI02M	HI02F	BL02M	BL02F	WH02M	WH02F	HP02M	HP02F	TR02M	TR02F	G03	AM03M	AM03F	AS03M	AS03F	HI03M	HI03F	BL03M	BL03F	WH03M	WH03F	HP03M	HP03F	TR03M	TR03F	G04	AM04M	AM04F	AS04M	AS04F	HI04M	HI04F	BL04M	BL04F	WH04M	WH04F	HP04M	HP04F	TR04M	TR04F	G05	AM05M	AM05F	AS05M	AS05F	HI05M	HI05F	BL05M	BL05F	WH05M	WH05F	HP05M	HP05F	TR05M	TR05F	G06	AM06M	AM06F	AS06M	AS06F	HI06M	HI06F	BL06M	BL06F	WH06M	WH06F	HP06M	HP06F	TR06M	TR06F	G07	AM07M	AM07F	AS07M	AS07F	HI07M	HI07F	BL07M	BL07F	WH07M	WH07F	HP07M	HP07F	TR07M	TR07F	G08	AM08M	AM08F	AS08M	AS08F	HI08M	HI08F	BL08M	BL08F	WH08M	WH08F	HP08M	HP08F	TR08M	TR08F	G09	AM09M	AM09F	AS09M	AS09F	HI09M	HI09F	BL09M	BL09F	WH09M	WH09F	HP09M	HP09F	TR09M	TR09F	G10	AM10M	AM10F	AS10M	AS10F	HI10M	HI10F	BL10M	BL10F	WH10M	WH10F	HP10M	HP10F	TR10M	TR10F	G11	AM11M	AM11F	AS11M	AS11F	HI11M	HI11F	BL11M	BL11F	WH11M	WH11F	HP11M	HP11F	TR11M	TR11F	G12	AM12M	AM12F	AS12M	AS12F	HI12M	HI12F	BL12M	BL12F	WH12M	WH12F	HP12M	HP12F	TR12M	TR12F	UG	AMUGM	AMUGF	ASUGM	ASUGF	HIUGM	HIUGF	BLUGM	BLUGF	WHUGM	WHUGF	HPUGM	HPUGF	TRUGM	TRUGF	MEMBER	AM	AMALM	AMALF	ASIAN	ASALM	ASALF	HISP	HIALM	HIALF	BLACK	BLALM	BLALF	WHITE	WHALM	WHALF	PACIFIC	HPALM	HPALF	TR	TRALM	TRALF	TOTETH	VIRTUALSTAT	NSLPSTATUS	CHARTAUTH1	CHARTAUTH2
2013	240009000234	24	2400090	00234	30	300047	BALTIMORE CITY PUBLIC SCHOOLS	HAMPSTEAD HILL ACADEMY	4103969146	500 S LINWOOD AVE	BALTIMORE	MD	21224	3856	500 SOUTH LINWOOD AVE	BALTIMORE	MD	21224	3856	1	1	000	11	39.286100	-76.576100	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	47.00	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	1	2	486	47	533	44	0	0	0	2	14	8	2	3	11	4	0	0	0	0	94	0	0	1	0	19	14	3	6	25	23	0	0	2	1	76	0	0	1	1	12	21	6	6	13	12	0	0	1	3	77	0	0	0	0	18	16	6	2	12	19	0	0	2	2	77	0	0	1	1	14	17	5	9	11	14	0	0	4	1	83	0	0	1	1	15	14	7	6	20	14	0	0	2	3	74	0	0	0	0	13	15	9	5	12	12	1	0	1	6	61	0	1	0	0	10	13	12	7	8	9	0	0	1	0	65	1	0	0	1	17	9	6	7	10	12	0	0	0	2	63	1	0	0	1	10	10	10	5	12	11	0	0	1	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	714	3	2	1	11	4	7	279	142	137	122	66	56	264	134	130	1	1	0	34	14	20	714	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009000236	24	2400090	00236	30	300413	BALTIMORE CITY PUBLIC SCHOOLS	ACHIEVEMENT ACADEMY @ HARBOR CITY HIGH	4103961513	2555 HARFORD RD	BALTIMORE	MD	21218		2555 HARFORD RD	BALTIMORE	MD	21218		4	1	000	11	39.317500	-76.593200	24510	BALTIMORE CITY	2407	2	2011	2	2	PS	1	FA	2	PS	2	PS	2	PS	2	PS	22.00	09	12	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	3	4	1	1	2	2	2	342	9	351	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	96	0	0	0	0	2	0	61	32	0	1	0	0	0	0	109	0	1	0	0	0	0	72	35	1	0	0	0	0	0	79	0	0	0	0	0	0	52	27	0	0	0	0	0	0	70	0	1	0	0	1	0	33	34	0	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	354	2	0	2	0	0	0	3	3	0	346	218	128	3	1	2	0	0	0	0	0	0	354	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000239	24	2400090	00239	30	300035	BALTIMORE CITY PUBLIC SCHOOLS	HARLEM PARK ELEMENTARY	4103960633	1401 W LAFAYETTE AVE	BALTIMORE	MD	21217	2128	1401 WEST LAFAYETTE AVE	BALTIMORE	MD	21217	2128	1	1	000	11	39.298000	-76.640900	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	22.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	396	6	402	43	0	0	0	0	0	1	22	20	0	0	0	0	0	0	46	0	0	0	0	2	1	25	18	0	0	0	0	0	0	51	0	0	0	0	0	1	21	29	0	0	0	0	0	0	33	0	0	0	0	1	0	18	14	0	0	0	0	0	0	44	0	0	0	0	0	0	22	21	0	1	0	0	0	0	42	0	0	0	0	0	0	21	21	0	0	0	0	0	0	36	0	0	0	0	0	0	22	14	0	0	0	0	0	0	43	0	0	0	0	0	0	20	23	0	0	0	0	0	0	30	0	0	0	0	0	0	18	12	0	0	0	0	0	0	44	0	0	0	0	1	0	21	22	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	412	0	0	0	0	0	0	7	4	3	404	210	194	1	0	1	0	0	0	0	0	0	412	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000241	24	2400090	00241	30	300210	BALTIMORE CITY PUBLIC SCHOOLS	HAZELWOOD ELEMENTARY/MIDDLE	4103969098	4517 HAZELWOOD AVE	BALTIMORE	MD	21206	3302	4517 HAZELWOOD AVE	BALTIMORE	MD	21206	3302	1	1	000	11	39.338600	-76.538500	24510	BALTIMORE CITY	2402	2	2011	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	30.50	KG	08	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	322	30	352	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	44	0	0	1	0	0	1	24	18	0	0	0	0	0	0	35	0	0	0	0	1	1	17	14	1	1	0	0	0	0	41	0	0	0	0	3	3	19	15	0	1	0	0	0	0	40	0	0	0	1	0	0	14	25	0	0	0	0	0	0	52	0	0	1	0	0	0	26	23	1	1	0	0	0	0	36	1	0	0	0	0	0	14	21	0	0	0	0	0	0	62	0	0	0	0	2	0	37	22	1	0	0	0	0	0	55	0	1	0	0	0	0	32	21	1	0	0	0	0	0	62	0	0	0	0	0	0	33	27	0	2	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	427	2	1	1	3	2	1	11	6	5	402	216	186	9	4	5	0	0	0	0	0	0	427	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000243	24	2400090	00243	30	300215	BALTIMORE CITY PUBLIC SCHOOLS	HIGHLANDTOWN ELEMENTARY #215	4103969381	3223 E PRATT ST	BALTIMORE	MD	21224	4000	3223 EAST PRATT ST	BALTIMORE	MD	21224	4000	1	1	000	11	39.289900	-76.570600	24510	BALTIMORE CITY	2403	2	2011	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	26.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	357	19	376	23	0	0	0	0	13	6	3	1	0	0	0	0	0	0	53	1	0	0	2	11	15	9	12	2	1	0	0	0	0	44	0	0	1	0	11	14	7	7	1	2	0	1	0	0	57	0	0	0	0	19	12	17	8	1	0	0	0	0	0	35	0	0	0	0	8	13	11	2	1	0	0	0	0	0	42	1	1	0	1	9	14	9	6	0	1	0	0	0	0	29	0	0	1	0	7	6	4	5	1	4	0	0	0	1	36	0	0	0	2	8	9	5	9	2	1	0	0	0	0	26	0	0	1	1	5	6	4	8	1	0	0	0	0	0	34	0	0	0	0	4	4	10	12	1	3	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	379	3	2	1	9	3	6	194	95	99	149	79	70	22	10	12	1	0	1	1	0	1	379	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000244	24	2400090	00244	30	300237	BALTIMORE CITY PUBLIC SCHOOLS	HIGHLANDTOWN ELEMENTARY #237	4436422792	231 S. EATON STREET	BALTIMORE	MD	21224	4000	231 SOUTH EATON ST	BALTIMORE	MD	21224	4000	1	1	000	11	39.289100	-76.564500	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	34.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	587	16	603	22	0	0	0	0	10	7	2	1	2	0	0	0	0	0	95	0	0	1	2	36	25	16	14	0	1	0	0	0	0	78	0	0	0	0	20	30	14	8	2	4	0	0	0	0	95	0	0	0	0	34	24	17	14	2	3	0	0	1	0	69	0	0	0	0	22	15	12	14	4	1	0	1	0	0	66	0	0	0	1	16	18	12	15	3	1	0	0	0	0	56	0	0	0	0	19	11	14	9	1	2	0	0	0	0	60	0	0	2	0	13	14	16	13	1	1	0	0	0	0	50	0	0	0	0	17	11	7	10	4	1	0	0	0	0	41	0	0	0	0	10	7	10	9	2	3	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	632	0	0	0	6	3	3	359	197	162	227	120	107	38	21	17	1	0	1	1	1	0	632	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000246	24	2400090	00246	30	300021	BALTIMORE CITY PUBLIC SCHOOLS	HILTON ELEMENTARY	4103960634	3301 CARLISLE AVE	BALTIMORE	MD	21216	1837	3301 CARLISLE AVE	BALTIMORE	MD	21216	1837	1	1	000	11	39.319200	-76.673900	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	21.00	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	351	32	383	68	0	0	0	0	1	1	33	33	0	0	0	0	0	0	55	0	0	0	0	0	0	33	22	0	0	0	0	0	0	47	0	0	0	0	1	0	28	18	0	0	0	0	0	0	60	0	0	0	0	0	0	30	30	0	0	0	0	0	0	60	0	0	0	0	0	0	30	28	1	1	0	0	0	0	63	0	0	0	0	0	0	40	22	0	1	0	0	0	0	57	0	0	0	0	0	0	20	37	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	410	0	0	0	0	0	0	3	2	1	404	214	190	3	1	2	0	0	0	0	0	0	410	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000247	24	2400090	00247	30	300229	BALTIMORE CITY PUBLIC SCHOOLS	HOLABIRD ELEMENTARY	4103969086	1500 IMLA ST	BALTIMORE	MD	21224	6142	1500 IMLA ST	BALTIMORE	MD	21224	6142	1	1	000	11	39.275800	-76.538700	24510	BALTIMORE CITY	2402	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	24.00	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	351	16	367	23	0	0	0	0	6	8	3	3	2	1	0	0	0	0	47	0	0	0	0	8	11	12	6	3	7	0	0	0	0	56	1	0	0	0	9	12	13	12	5	4	0	0	0	0	48	1	1	0	0	6	9	15	9	3	3	0	1	0	0	46	0	0	0	0	7	6	5	16	4	8	0	0	0	0	35	0	0	0	0	6	9	8	6	4	1	0	0	0	1	38	0	1	0	1	3	3	7	12	4	6	0	0	1	0	34	0	1	0	0	2	6	10	6	5	2	1	0	0	1	34	0	0	2	0	5	2	7	10	4	4	0	0	0	0	19	0	1	0	0	3	0	7	3	2	3	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	380	6	2	4	3	2	1	121	55	66	170	87	83	75	36	39	2	1	1	3	1	2	380	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000253	24	2400090	00253	30	300010	BALTIMORE CITY PUBLIC SCHOOLS	JAMES MCHENRY ELEMENTARY	4103961621	31 S SCHROEDER ST	BALTIMORE	MD	21223	2559	31 SOUTH SCHROEDER ST	BALTIMORE	MD	21223	2559	1	1	000	11	39.287400	-76.633500	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	21.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	382	11	393	42	0	0	0	0	0	0	20	22	0	0	0	0	0	0	52	0	0	0	0	0	0	23	28	1	0	0	0	0	0	45	0	0	0	0	0	2	24	16	2	1	0	0	0	0	43	0	0	0	0	1	1	19	20	0	1	0	0	0	1	36	0	0	0	0	0	0	22	12	1	1	0	0	0	0	34	0	0	0	0	0	0	19	15	0	0	0	0	0	0	29	0	0	0	0	0	0	13	16	0	0	0	0	0	0	46	0	0	0	0	0	0	17	27	0	2	0	0	0	0	40	0	0	0	0	0	0	18	20	1	1	0	0	0	0	29	0	0	0	0	0	0	17	12	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	396	0	0	0	0	0	0	4	1	3	380	192	188	11	5	6	0	0	0	1	0	1	396	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000255	24	2400090	00255	30	300144	BALTIMORE CITY PUBLIC SCHOOLS	JAMES MOSHER ELEMENTARY	4103960506	2400 W MOSHER ST	BALTIMORE	MD	21216	4523	2400 WEST MOSHER ST	BALTIMORE	MD	21216	4523	1	1	000	11	39.299800	-76.655800	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	19.00	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	281	17	298	33	0	0	0	0	0	0	19	14	0	0	0	0	0	0	54	0	1	0	0	0	0	21	32	0	0	0	0	0	0	48	0	0	0	0	0	1	25	22	0	0	0	0	0	0	44	0	0	0	0	0	2	24	17	1	0	0	0	0	0	40	0	0	0	0	0	0	25	15	0	0	0	0	0	0	42	0	1	0	0	0	0	21	20	0	0	0	0	0	0	45	1	0	0	0	0	0	15	28	1	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	306	3	1	2	0	0	0	3	0	3	298	150	148	2	2	0	0	0	0	0	0	0	306	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000256	24	2400090	00256	30	300061	BALTIMORE CITY PUBLIC SCHOOLS	JOHN EAGER HOWARD ELEMENTARY	4103960837	2011 LINDEN AVE	BALTIMORE	MD	21217	4430	2011 LINDEN AVE	BALTIMORE	MD	21217	4430	1	1	000	11	39.311300	-76.632700	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	18.00	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	233	9	242	50	0	0	0	0	2	1	20	26	1	0	0	0	0	0	46	0	0	0	0	1	0	30	14	1	0	0	0	0	0	38	0	0	0	0	0	2	16	20	0	0	0	0	0	0	46	0	0	0	0	0	0	24	22	0	0	0	0	0	0	18	0	0	0	0	0	0	12	6	0	0	0	0	0	0	24	0	1	0	0	0	0	10	13	0	0	0	0	0	0	23	0	0	0	0	0	0	11	12	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	245	1	0	1	0	0	0	6	3	3	236	123	113	2	2	0	0	0	0	0	0	0	245	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000257	24	2400090	00257	30	300228	BALTIMORE CITY PUBLIC SCHOOLS	JOHN RUHRAH ELEMENTARY	4103969125	701 RAPPOLLA STREET	BALTIMORE	MD	21224	4000	701 RAPPOLLA ST	BALTIMORE	MD	21224	4000	1	1	000	11	39.284000	-76.551800	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	49.00	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	5	1	1	2	2	2	622	32	654	85	0	0	0	0	33	32	4	1	4	11	0	0	0	0	89	0	1	1	2	28	38	0	1	12	6	0	0	0	0	79	0	2	1	0	35	24	2	2	5	8	0	0	0	0	89	1	0	1	1	43	32	0	0	5	6	0	0	0	0	78	0	0	0	1	26	27	2	2	11	9	0	0	0	0	65	0	0	0	0	19	24	5	3	9	4	0	0	0	1	76	2	0	2	0	26	21	5	2	8	10	0	0	0	0	62	0	0	0	0	20	22	3	4	11	2	0	0	0	0	54	1	0	0	1	16	17	2	0	10	7	0	0	0	0	35	0	0	0	0	11	9	1	1	7	6	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	712	7	4	3	10	5	5	503	257	246	40	24	16	151	82	69	0	0	0	1	0	1	712	VIRTUALNO	NSLPWOPRO	N	N
2013	240009000258	24	2400090	00258	30	300016	BALTIMORE CITY PUBLIC SCHOOLS	JOHNSTON SQUARE ELEMENTARY	4103961477	1101 VALLEY ST	BALTIMORE	MD	21202	5542	1101 VALLEY ST	BALTIMORE	MD	21202	5542	1	1	000	11	39.303600	-76.604600	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	21.00	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	2	2	378	9	387	41	0	0	0	0	0	0	18	23	0	0	0	0	0	0	63	0	0	0	0	0	0	33	30	0	0	0	0	0	0	65	0	0	0	0	1	2	39	23	0	0	0	0	0	0	60	0	0	0	0	2	1	23	33	0	0	0	0	1	0	56	0	0	0	0	0	0	26	30	0	0	0	0	0	0	53	0	0	0	0	1	0	27	25	0	0	0	0	0	0	52	0	0	0	0	0	0	32	19	1	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	390	0	0	0	0	0	0	7	4	3	381	198	183	1	1	0	0	0	0	1	1	0	390	VIRTUALNO	NSLPWOPRO	N	N
